Feature,Average Pointwise Mutual Information
abortion,0.6960825823401121
young,0.6960825823401121
going,0.6674611768336632
obamacare,0.6674611768336632
100,0.6658793368279905
biggest,0.6658793368279905
200,0.6658793368279905
raise,0.6658793368279905
<s> <s> every,0.6658793368279905
proposal,0.6658793368279905
six,0.6658793368279905
60,0.6658793368279905
average,0.6340809091051116
class,0.6121797770533945
<s> <s> mitt,0.6121797770533945
affordable,0.6121797770533945
affordable care act,0.6121797770533945
s . rep,0.6121797770533945
. rep .,0.6121797770533945
bank,0.6121797770533945
walker,0.6121797770533945
isis,0.6121797770533945
changed,0.6121797770533945
romneys,0.6121797770533945
ago,0.6121797770533945
gave,0.6121797770533945
medicare,0.6121797770533945
past,0.6121797770533945
great,0.6121797770533945
go,0.6121797770533945
irs,0.6121797770533945
hes,0.6121797770533945
rol,0.6121797770533945
mexico,0.6121797770533945
border . </s>,0.6121797770533945
300,0.6121797770533945
veterans,0.6121797770533945
rob,0.6121797770533945
medicare . </s>,0.6121797770533945
milwaukee,0.6121797770533945
<s> says rick,0.6121797770533945
muslim,0.6121797770533945
babies,0.6121797770533945
local,0.6121797770533945
hasnt,0.6121797770533945
illegal immigrants .,0.6121797770533945
legal,0.6121797770533945
using,0.6121797770533945
welfare,0.6121797770533945
gov . scott,0.6121797770533945
budget . </s>,0.6121797770533945
asked,0.6121797770533945
hard,0.6121797770533945
created,0.6036863987183159
weve,0.5467641808007504
illegal,0.5341950571148086
funding,0.5341950571148086
debt,0.5200660915329078
<s> <s> since,0.4944366064944227
economy,0.4944366064944227
<s> <s> last,0.4944366064944227
next,0.46183425808740786
probably,0.46183425808740786
<s> <s> new,0.46183425808740786
vote,0.44609587292384034
day,0.44609587292384034
abortions,0.3318896378229016
sex,0.3318896378229016
<s> <s> obama,0.3318896378229016
supports,-0.054501625462660463
annies,-inf
group,-inf
trimester,-inf
<s> says annies,-inf
says annies list,-inf
annies list political,-inf
list political group,-inf
political group supports,-inf
group supports third,-inf
supports third trimester,-inf
third trimester abortions,-inf
trimester abortions demand,-inf
abortions demand .,-inf
demand . </s>,-inf
decline,-inf
coal,-inf
started,-inf
natural,-inf
gas,-inf
begin,-inf
george,-inf
w,-inf
bushs,-inf
<s> <s> decline,-inf
<s> decline coal,-inf
decline coal start,-inf
coal start ?,-inf
start ? started,-inf
? started natural,-inf
started natural gas,-inf
natural gas took,-inf
gas took started,-inf
took started begin,-inf
started begin president,-inf
begin president george,-inf
president george w,-inf
george w .,-inf
w . bushs,-inf
. bushs administration,-inf
bushs administration .,-inf
administration . </s>,-inf
agrees,-inf
voting,-inf
benefit,-inf
doubt,-inf
<s> hillary clinton agrees,-inf
hillary clinton agrees john mccain,-inf
agrees john mccain voting,-inf
john mccain voting give,-inf
voting give george bush,-inf
give george bush benefit,-inf
george bush benefit doubt,-inf
benefit doubt iran,-inf
doubt iran .,-inf
surgeries,-inf
<s> <s> health,-inf
<s> health care,-inf
care reform legislation,-inf
reform legislation likely,-inf
legislation likely mandate,-inf
likely mandate free,-inf
mandate free sex,-inf
free sex change,-inf
sex change surgeries,-inf
change surgeries .,-inf
surgeries . </s>,-inf
economic,-inf
<s> <s> economic,-inf
<s> economic turnaround,-inf
economic turnaround started,-inf
turnaround started end,-inf
started end term,-inf
end term .,-inf
chicago,-inf
bears,-inf
starting,-inf
quarterbacks,-inf
tenured,-inf
uw,-inf
faculty,-inf
fired,-inf
decades,-inf
<s> <s> chicago,-inf
<s> chicago bears,-inf
chicago bears starting,-inf
bears starting quarterbacks,-inf
starting quarterbacks last,-inf
quarterbacks last 10,-inf
last 10 years,-inf
10 years total,-inf
years total number,-inf
total number tenured,-inf
number tenured uw,-inf
tenured uw faculty,-inf
uw faculty fired,-inf
faculty fired last,-inf
fired last two,-inf
last two decades,-inf
two decades .,-inf
decades . </s>,-inf
dunnam,-inf
not_lived,-inf
not_district,-inf
not_represents,-inf
<s> <s> jim,-inf
<s> jim dunnam,-inf
jim dunnam not,-inf
dunnam not not_lived,-inf
not not_lived not_district,-inf
not_lived not_district not_represents,-inf
not_district not_represents not_years,-inf
not_represents not_years not_now,-inf
not_years not_now .,-inf
actively,-inf
passing,-inf
russ,-inf
feingold,-inf
toughest,-inf
ethics,-inf
watergate,-inf
<s> i'm person,-inf
i'm person stage,-inf
person stage worked,-inf
stage worked actively,-inf
worked actively last,-inf
actively last year,-inf
last year passing,-inf
year passing along,-inf
passing along russ,-inf
along russ feingold,-inf
russ feingold toughest,-inf
feingold toughest ethics,-inf
toughest ethics reform,-inf
ethics reform since,-inf
reform since watergate,-inf
since watergate .,-inf
watergate . </s>,-inf
however,-inf
lottery,-inf
funds,-inf
newport,-inf
eventually,-inf
noaa,-inf
marine,-inf
operations,-inf
pacific,-inf
<s> <s> however,-inf
<s> however took,-inf
however took 19,-inf
took 19 .,-inf
19 . 5,-inf
. 5 million,-inf
5 million oregon,-inf
million oregon lottery,-inf
oregon lottery funds,-inf
lottery funds port,-inf
funds port newport,-inf
port newport eventually,-inf
newport eventually land,-inf
eventually land new,-inf
land new noaa,-inf
new noaa marine,-inf
noaa marine operations,-inf
marine operations center,-inf
operations center pacific,-inf
center pacific .,-inf
pacific . </s>,-inf
gop,-inf
primary,-inf
opponents,-inf
joe,-inf
leibham,-inf
cast,-inf
compromise,-inf
788,-inf
higher,-inf
electricity,-inf
<s> says gop,-inf
says gop primary,-inf
gop primary opponents,-inf
primary opponents glenn,-inf
opponents glenn grothman,-inf
glenn grothman joe,-inf
grothman joe leibham,-inf
joe leibham cast,-inf
leibham cast compromise,-inf
cast compromise vote,-inf
compromise vote cost,-inf
vote cost 788,-inf
cost 788 million,-inf
788 million higher,-inf
million higher electricity,-inf
higher electricity costs,-inf
electricity costs .,-inf
costs . </s>,-inf
popular,-inf
margin,-inf
smaller,-inf
latino,-inf
first time history,-inf
time history share,-inf
history share national,-inf
share national popular,-inf
national popular vote,-inf
popular vote margin,-inf
vote margin smaller,-inf
margin smaller latino,-inf
smaller latino vote,-inf
latino vote margin,-inf
vote margin .,-inf
margin . </s>,-inf
slipped,-inf
poverty,-inf
<s> since 2000,-inf
since 2000 nearly,-inf
2000 nearly 12,-inf
nearly 12 million,-inf
12 million americans,-inf
million americans slipped,-inf
americans slipped middle,-inf
slipped middle class,-inf
middle class poverty,-inf
class poverty .,-inf
poverty . </s>,-inf
slow,-inf
<s> mitt romney,-inf
mitt romney governor,-inf
romney governor massachusetts,-inf
governor massachusetts didnt,-inf
massachusetts didnt slow,-inf
didnt slow rate,-inf
slow rate growth,-inf
rate growth government,-inf
growth government actually,-inf
government actually cut,-inf
actually cut it,-inf
cut it .,-inf
bled,-inf
<s> <s> economy,-inf
<s> economy bled,-inf
economy bled 24,-inf
bled 24 billion,-inf
24 billion due,-inf
billion due government,-inf
due government shutdown,-inf
sense,-inf
waived,-inf
otherwise,-inf
suspended,-inf
care act already,-inf
act already sense,-inf
already sense waived,-inf
sense waived otherwise,-inf
waived otherwise suspended,-inf
otherwise suspended .,-inf
suspended . </s>,-inf
election,-inf
63,-inf
chose,-inf
not_vote,-inf
not_80,-inf
not_percent,-inf
not_young,-inf
not_75,-inf
not_low,-inf
not_income,-inf
not_workers,-inf
not_chose,-inf
<s> last election,-inf
last election november,-inf
election november 63,-inf
november 63 percent,-inf
63 percent american,-inf
percent american people,-inf
american people chose,-inf
people chose not,-inf
chose not not_vote,-inf
not not_vote not_80,-inf
not_vote not_80 not_percent,-inf
not_80 not_percent not_young,-inf
not_percent not_young not_people,-inf
not_young not_people not_75,-inf
not_people not_75 not_percent,-inf
not_75 not_percent not_low,-inf
not_percent not_low not_income,-inf
not_low not_income not_workers,-inf
not_income not_workers not_chose,-inf
not_workers not_chose not,-inf
not_chose not vote,-inf
not vote .,-inf
vote . </s>,-inf
mccain,-inf
motorcycles,-inf
quote,-inf
'disgraceful,-inf
<s> <s> mccain,-inf
<s> mccain opposed,-inf
mccain opposed requirement,-inf
opposed requirement government,-inf
requirement government buy,-inf
government buy american,-inf
buy american made,-inf
american made motorcycles,-inf
made motorcycles .,-inf
motorcycles . said,-inf
. said buy,-inf
said buy american,-inf
buy american provisions,-inf
american provisions quote,-inf
provisions quote 'disgraceful,-inf
quote 'disgraceful .,-inf
'disgraceful . ',-inf
wis,-inf
fellow,-inf
spree,-inf
card,-inf
maxed,-inf
rep . ron,-inf
. ron kind,-inf
ron kind d,-inf
kind d wis,-inf
d wis .,-inf
wis . fellow,-inf
. fellow democrats,-inf
fellow democrats went,-inf
democrats went spending,-inf
went spending spree,-inf
spending spree credit,-inf
spree credit card,-inf
credit card maxed,-inf
card maxed </s>,-inf
maxed </s> </s>,-inf
manila,-inf
philippines,-inf
845,-inf
subsidiary,-inf
became,-inf
owner,-inf
<s> <s> water,-inf
<s> water rates,-inf
water rates manila,-inf
rates manila philippines,-inf
manila philippines raised,-inf
philippines raised 845,-inf
raised 845 percent,-inf
845 percent subsidiary,-inf
percent subsidiary world,-inf
subsidiary world bank,-inf
world bank became,-inf
bank became partial,-inf
became partial owner,-inf
partial owner .,-inf
owner . </s>,-inf
puerto,-inf
rico,-inf
<s> <s> almost,-inf
<s> almost 100,-inf
almost 100 000,-inf
100 000 people,-inf
000 people left,-inf
people left puerto,-inf
left puerto rico,-inf
puerto rico last,-inf
rico last year,-inf
adjust,-inf
<s> women men,-inf
women men making,-inf
men making less,-inf
making less adjust,-inf
less adjust inflation,-inf
adjust inflation john,-inf
inflation john kitzhaber,-inf
john kitzhaber first,-inf
kitzhaber first elected,-inf
first elected governor,-inf
elected governor .,-inf
corporate,-inf
united states highest,-inf
states highest corporate,-inf
highest corporate tax,-inf
corporate tax rate,-inf
tax rate free,-inf
rate free world,-inf
free world .,-inf
auto,-inf
<s> <s> best,-inf
<s> best year,-inf
best year auto,-inf
year auto industry,-inf
auto industry america,-inf
industry america history,-inf
america history .,-inf
favors,-inf
350,-inf
scott walker favors,-inf
walker favors cutting,-inf
favors cutting 350,-inf
cutting 350 000,-inf
350 000 families,-inf
000 families children,-inf
families children health,-inf
children health care,-inf
mitt romney wants,-inf
romney wants get,-inf
wants get rid,-inf
get rid planned,-inf
rid planned parenthood,-inf
planned parenthood .,-inf
parenthood . </s>,-inf
jonathan,-inf
gruber,-inf
<s> <s> dont,-inf
<s> dont know,-inf
dont know jonathan,-inf
know jonathan gruber,-inf
jonathan gruber is,-inf
gruber is .,-inf
is . </s>,-inf
mosques,-inf
tripled,-inf
paris,-inf
san,-inf
bernardino,-inf
hate crimes american,-inf
crimes american muslims,-inf
american muslims mosques,-inf
muslims mosques tripled,-inf
mosques tripled paris,-inf
tripled paris san,-inf
paris san bernardino,-inf
san bernardino .,-inf
bernardino . </s>,-inf
remains,-inf
won,-inf
governorship,-inf
landslide,-inf
elections,-inf
<s> <s> rick,-inf
<s> rick perry,-inf
rick perry never,-inf
perry never lost,-inf
never lost election,-inf
lost election remains,-inf
election remains person,-inf
remains person won,-inf
person won texas,-inf
won texas governorship,-inf
texas governorship three,-inf
governorship three times,-inf
three times landslide,-inf
times landslide elections,-inf
landslide elections .,-inf
elections . </s>,-inf
supporter,-inf
tweeted,-inf
a,-inf
m,-inf
shooting,-inf
chattanooga,-inf
tenn,-inf
<s> <s> isis,-inf
<s> isis supporter,-inf
isis supporter tweeted,-inf
supporter tweeted 10,-inf
tweeted 10 34,-inf
10 34 a,-inf
34 a .,-inf
a . m,-inf
. m .,-inf
m . shooting,-inf
. shooting began,-inf
shooting began 10,-inf
began 10 45,-inf
10 45 a,-inf
45 a .,-inf
m . chattanooga,-inf
. chattanooga tenn,-inf
chattanooga tenn .,-inf
tenn . </s>,-inf
youth,-inf
minority,-inf
communities,-inf
<s> <s> youth,-inf
<s> youth unemployment,-inf
youth unemployment minority,-inf
unemployment minority communities,-inf
minority communities 40,-inf
communities 40 45,-inf
40 45 percent,-inf
ryan,-inf
endorsing,-inf
trump,-inf
says paul ryan,-inf
paul ryan still,-inf
ryan still endorsing,-inf
still endorsing trump,-inf
endorsing trump .,-inf
trump . </s>,-inf
look,-inf
constantly,-inf
not_deficits,-inf
not_business,-inf
not_climates,-inf
<s> <s> look,-inf
<s> look states,-inf
look states right,-inf
states right work,-inf
right work constantly,-inf
work constantly not,-inf
constantly not not_budget,-inf
not not_budget not_deficits,-inf
not_budget not_deficits not_good,-inf
not_deficits not_good not_business,-inf
not_good not_business not_climates,-inf
not_business not_climates .,-inf
not_climates . </s>,-inf
not_even,-inf
not_burn,-inf
not_coal,-inf
not_limitedly,-inf
not_existing,-inf
not_plants,-inf
<s> obama administration,-inf
obama administration going,-inf
administration going come,-inf
going come next,-inf
come next several,-inf
next several months,-inf
several months youre,-inf
months youre not,-inf
youre not not_even,-inf
not not_even not_going,-inf
not_even not_going not_able,-inf
not_going not_able not_burn,-inf
not_able not_burn not_coal,-inf
not_burn not_coal not_limitedly,-inf
not_coal not_limitedly not_existing,-inf
not_limitedly not_existing not_plants,-inf
not_existing not_plants .,-inf
not_plants . </s>,-inf
<s> <s> cut,-inf
<s> cut business,-inf
cut business taxes,-inf
business taxes today,-inf
taxes today 70,-inf
today 70 percent,-inf
70 percent businesses,-inf
percent businesses dont,-inf
businesses dont pay,-inf
dont pay business,-inf
pay business tax,-inf
business tax .,-inf
pryor,-inf
93,-inf
<s> says mark,-inf
says mark pryor,-inf
mark pryor votes,-inf
pryor votes obama,-inf
votes obama 93,-inf
obama 93 percent,-inf
93 percent time,-inf
percent time .,-inf
time . </s>,-inf
thinks,-inf
authority,-inf
regulate,-inf
toilet,-inf
seats,-inf
<s> federal government,-inf
federal government thinks,-inf
government thinks authority,-inf
thinks authority regulate,-inf
authority regulate toilet,-inf
regulate toilet seats,-inf
toilet seats .,-inf
seats . </s>,-inf
basically,-inf
doubled,-inf
<s> austin city,-inf
austin city basically,-inf
city basically doubled,-inf
basically doubled size,-inf
doubled size every,-inf
size every 25,-inf
every 25 years,-inf
25 years since,-inf
years since founded,-inf
since founded .,-inf
founded . </s>,-inf
nuclear,-inf
test,-inf
conducted,-inf
earth's,-inf
054th,-inf
n,-inf
99,-inf
tests,-inf
<s> <s> nuclear,-inf
<s> nuclear test,-inf
nuclear test conducted,-inf
test conducted nation,-inf
conducted nation time,-inf
