Feature,Pointwise Mutual Information
dollar earned by men </s>,1.5022793286397813
earned by men </s> </s>,1.5022793286397813
by men </s> </s> </s>,1.5022793286397813
men </s> </s> </s> </s>,1.5022793286397813
verifies,1.5022793286397813
authorized,1.5022793286397813
inaccurate,1.5022793286397813
excess,1.5022793286397813
<s> <s> <s> a federal,1.5022793286397813
<s> <s> a federal system,1.5022793286397813
<s> a federal system that,1.5022793286397813
a federal system that verifies,1.5022793286397813
federal system that verifies employees,1.5022793286397813
system that verifies employees are,1.5022793286397813
that verifies employees are authorized,1.5022793286397813
verifies employees are authorized to,1.5022793286397813
employees are authorized to work,1.5022793286397813
are authorized to work in,1.5022793286397813
authorized to work in the,1.5022793286397813
to work in the u,1.5022793286397813
work in the u s,1.5022793286397813
in the u s is,1.5022793286397813
the u s is inaccurate,1.5022793286397813
u s is inaccurate anywhere,1.5022793286397813
s is inaccurate anywhere from,1.5022793286397813
is inaccurate anywhere from 50,1.5022793286397813
inaccurate anywhere from 50 percent,1.5022793286397813
anywhere from 50 percent all,1.5022793286397813
from 50 percent all the,1.5022793286397813
50 percent all the way,1.5022793286397813
percent all the way up,1.5022793286397813
all the way up to,1.5022793286397813
the way up to in,1.5022793286397813
way up to in excess,1.5022793286397813
up to in excess of,1.5022793286397813
to in excess of 80,1.5022793286397813
in excess of 80 percent,1.5022793286397813
excess of 80 percent of,1.5022793286397813
of 80 percent of the,1.5022793286397813
80 percent of the time,1.5022793286397813
54,1.5022793286397813
latinos,1.5022793286397813
35,1.5022793286397813
turned,1.5022793286397813
<s> <s> <s> in 2008,1.5022793286397813
<s> <s> in 2008 only,1.5022793286397813
<s> in 2008 only 54,1.5022793286397813
in 2008 only 54 percent,1.5022793286397813
2008 only 54 percent of,1.5022793286397813
only 54 percent of latinos,1.5022793286397813
54 percent of latinos in,1.5022793286397813
percent of latinos in texas,1.5022793286397813
of latinos in texas were,1.5022793286397813
latinos in texas were registered,1.5022793286397813
in texas were registered to,1.5022793286397813
texas were registered to vote,1.5022793286397813
were registered to vote and,1.5022793286397813
registered to vote and only,1.5022793286397813
to vote and only 35,1.5022793286397813
vote and only 35 percent,1.5022793286397813
and only 35 percent actually,1.5022793286397813
only 35 percent actually turned,1.5022793286397813
35 percent actually turned out,1.5022793286397813
percent actually turned out </s>,1.5022793286397813
actually turned out </s> </s>,1.5022793286397813
turned out </s> </s> </s>,1.5022793286397813
around,1.5022793286397813
<s> <s> <s> <s> said,1.5022793286397813
<s> <s> <s> said he,1.5022793286397813
<s> <s> said he s,1.5022793286397813
<s> said he s the,1.5022793286397813
said he s the only,1.5022793286397813
he s the only republican,1.5022793286397813
s the only republican candidate,1.5022793286397813
the only republican candidate who,1.5022793286397813
only republican candidate who s,1.5022793286397813
republican candidate who s actually,1.5022793286397813
candidate who s actually turned,1.5022793286397813
who s actually turned around,1.5022793286397813
s actually turned around a,1.5022793286397813
actually turned around a government,1.5022793286397813
turned around a government economy,1.5022793286397813
around a government economy </s>,1.5022793286397813
a government economy </s> </s>,1.5022793286397813
government economy </s> </s> </s>,1.5022793286397813
recruiters,1.5022793286397813
harvard,1.5022793286397813
elena,1.5022793286397813
kagan,1.5022793286397813
position,1.5022793286397813
ruled,1.5022793286397813
unanimously,1.5022793286397813
wrong,1.5022793286397813
<s> <s> <s> on military,1.5022793286397813
<s> <s> on military recruiters,1.5022793286397813
<s> on military recruiters at,1.5022793286397813
on military recruiters at harvard,1.5022793286397813
military recruiters at harvard elena,1.5022793286397813
recruiters at harvard elena kagan,1.5022793286397813
at harvard elena kagan took,1.5022793286397813
harvard elena kagan took a,1.5022793286397813
elena kagan took a position,1.5022793286397813
kagan took a position and,1.5022793286397813
took a position and the,1.5022793286397813
a position and the supreme,1.5022793286397813
position and the supreme court,1.5022793286397813
and the supreme court ruled,1.5022793286397813
the supreme court ruled unanimously,1.5022793286397813
supreme court ruled unanimously that,1.5022793286397813
court ruled unanimously that she,1.5022793286397813
ruled unanimously that she was,1.5022793286397813
unanimously that she was wrong,1.5022793286397813
that she was wrong </s>,1.5022793286397813
she was wrong </s> </s>,1.5022793286397813
was wrong </s> </s> </s>,1.5022793286397813
wrong </s> </s> </s> </s>,1.5022793286397813
321,1.5022793286397813
092,1.5022793286397813
313,1.5022793286397813
850,1.5022793286397813
<s> <s> there are 321,1.5022793286397813
<s> there are 321 092,1.5022793286397813
there are 321 092 public,1.5022793286397813
are 321 092 public school,1.5022793286397813
321 092 public school teachers,1.5022793286397813
092 public school teachers in,1.5022793286397813
public school teachers in texas,1.5022793286397813
school teachers in texas and,1.5022793286397813
teachers in texas and there,1.5022793286397813
in texas and there are,1.5022793286397813
texas and there are 313,1.5022793286397813
and there are 313 850,1.5022793286397813
there are 313 850 non,1.5022793286397813
are 313 850 non teachers,1.5022793286397813
313 850 non teachers in,1.5022793286397813
850 non teachers in our,1.5022793286397813
non teachers in our public,1.5022793286397813
teachers in our public schools,1.5022793286397813
in our public schools </s>,1.5022793286397813
our public schools </s> </s>,1.5022793286397813
public schools </s> </s> </s>,1.5022793286397813
schools </s> </s> </s> </s>,1.5022793286397813
early,1.5022793286397813
childhood,1.5022793286397813
learning,1.5022793286397813
bright,1.5022793286397813
horizons,1.5022793286397813
lady,1.5022793286397813
michelle,1.5022793286397813
rightly,1.5022793286397813
praised,1.5022793286397813
<s> <s> <s> at bain,1.5022793286397813
<s> <s> at bain capital,1.5022793286397813
<s> at bain capital we,1.5022793286397813
at bain capital we helped,1.5022793286397813
bain capital we helped start,1.5022793286397813
capital we helped start an,1.5022793286397813
we helped start an early,1.5022793286397813
helped start an early childhood,1.5022793286397813
start an early childhood learning,1.5022793286397813
an early childhood learning company,1.5022793286397813
early childhood learning company called,1.5022793286397813
childhood learning company called bright,1.5022793286397813
learning company called bright horizons,1.5022793286397813
company called bright horizons that,1.5022793286397813
called bright horizons that first,1.5022793286397813
bright horizons that first lady,1.5022793286397813
horizons that first lady michelle,1.5022793286397813
that first lady michelle obama,1.5022793286397813
first lady michelle obama rightly,1.5022793286397813
lady michelle obama rightly praised,1.5022793286397813
michelle obama rightly praised </s>,1.5022793286397813
obama rightly praised </s> </s>,1.5022793286397813
rightly praised </s> </s> </s>,1.5022793286397813
praised </s> </s> </s> </s>,1.5022793286397813
virginia,1.5022793286397813
net,1.5022793286397813
bob,1.5022793286397813
mcdonnell,1.5022793286397813
<s> <s> if you take,1.5022793286397813
<s> if you take the,1.5022793286397813
if you take the population,1.5022793286397813
you take the population growth,1.5022793286397813
take the population growth here,1.5022793286397813
the population growth here in,1.5022793286397813
population growth here in virginia,1.5022793286397813
growth here in virginia we,1.5022793286397813
here in virginia we are,1.5022793286397813
in virginia we are net,1.5022793286397813
virginia we are net zero,1.5022793286397813
we are net zero on,1.5022793286397813
are net zero on job,1.5022793286397813
net zero on job creation,1.5022793286397813
zero on job creation since,1.5022793286397813
on job creation since bob,1.5022793286397813
job creation since bob mcdonnell,1.5022793286397813
creation since bob mcdonnell became,1.5022793286397813
since bob mcdonnell became governor,1.5022793286397813
bob mcdonnell became governor </s>,1.5022793286397813
mcdonnell became governor </s> </s>,1.5022793286397813
became governor </s> </s> </s>,1.5022793286397813
immigration,1.5022793286397813
officer,1.5022793286397813
stop,1.5022793286397813
anyone,1.5022793286397813
appears,1.5022793286397813
reasonably,1.5022793286397813
suspicious,1.5022793286397813
<s> <s> <s> the new,1.5022793286397813
<s> <s> the new arizona,1.5022793286397813
<s> the new arizona immigration,1.5022793286397813
the new arizona immigration law,1.5022793286397813
new arizona immigration law says,1.5022793286397813
arizona immigration law says that,1.5022793286397813
immigration law says that any,1.5022793286397813
law says that any police,1.5022793286397813
says that any police officer,1.5022793286397813
that any police officer can,1.5022793286397813
any police officer can stop,1.5022793286397813
police officer can stop anyone,1.5022793286397813
officer can stop anyone who,1.5022793286397813
can stop anyone who appears,1.5022793286397813
stop anyone who appears to,1.5022793286397813
anyone who appears to them,1.5022793286397813
who appears to them to,1.5022793286397813
appears to them to be,1.5022793286397813
to them to be reasonably,1.5022793286397813
them to be reasonably suspicious,1.5022793286397813
to be reasonably suspicious of,1.5022793286397813
be reasonably suspicious of being,1.5022793286397813
reasonably suspicious of being an,1.5022793286397813
suspicious of being an undocumented,1.5022793286397813
of being an undocumented person,1.5022793286397813
being an undocumented person </s>,1.5022793286397813
an undocumented person </s> </s>,1.5022793286397813
undocumented person </s> </s> </s>,1.5022793286397813
person </s> </s> </s> </s>,1.5022793286397813
ii,1.5022793286397813
<s> <s> <s> the only,1.5022793286397813
<s> <s> the only time,1.5022793286397813
<s> the only time in,1.5022793286397813
the only time in our,1.5022793286397813
only time in our history,1.5022793286397813
time in our history when,1.5022793286397813
in our history when the,1.5022793286397813
our history when the debt,1.5022793286397813
history when the debt has,1.5022793286397813
when the debt has been,1.5022793286397813
the debt has been higher,1.5022793286397813
debt has been higher than,1.5022793286397813
has been higher than this,1.5022793286397813
been higher than this was,1.5022793286397813
higher than this was the,1.5022793286397813
than this was the end,1.5022793286397813
this was the end of,1.5022793286397813
was the end of world,1.5022793286397813
the end of world war,1.5022793286397813
end of world war ii,1.5022793286397813
of world war ii </s>,1.5022793286397813
world war ii </s> </s>,1.5022793286397813
war ii </s> </s> </s>,1.5022793286397813
ii </s> </s> </s> </s>,1.5022793286397813
single,1.5022793286397813
factor,1.5022793286397813
